Date,Open,High,Low,Close,Adj Close,Volume,r,s,m,v
2001-06-19,27.604942321777344,27.604942321777344,26.46491813659668,27.034931182861328,13.2114896774292,84735,-0.017910839734198603,27.202864933013917,-0.004456371329635173,0.04438881265762372
2001-06-20,26.546350479125977,26.627782821655273,25.162031173706055,25.162031173706055,12.296236038208008,386833,-0.07179361849930312,27.01399698257446,-0.006993374517324441,0.04677329295851612
2001-06-21,23.451988220214844,24.510589599609375,23.451988220214844,23.533418655395508,11.500360488891602,387140,-0.06691467744031927,26.83605823516846,-0.0070412073034981145,0.04683721244042297
2001-06-22,23.533418655395508,23.533418655395508,21.90480613708496,21.986238479614258,10.744280815124512,345079,-0.0680047474250183,26.571524333953857,-0.010781203061106146,0.048626461011425544
2001-06-25,21.986238479614258,21.986238479614258,21.986238479614258,21.986238479614258,10.744280815124512,0,0.0,26.303911685943604,-0.010893945901122512,0.048597250714522235
2001-06-26,21.334794998168945,21.57908821105957,20.520488739013672,20.683351516723633,10.107584953308105,363499,-0.06108763186826613,25.974233436584473,-0.013835584654519456,0.0498122106371095
2001-06-27,20.683351516723633,21.171932220458984,20.357633590698242,20.846214294433594,10.187172889709473,175609,0.007843261032328326,25.74197950363159,-0.01005822889524476,0.04835541868261693
2001-06-28,20.846214294433594,20.846214294433594,20.03190803527832,20.601919174194336,10.067790985107422,162100,-0.0117881278950367,25.540612030029298,-0.008927564141188813,0.04801946820121348
2001-06-29,20.76478385925293,21.171932220458984,20.76478385925293,21.171932220458984,10.346343994140625,184205558,0.02729211736232261,25.361587810516358,-0.007812338623550105,0.048614961949230436
2001-07-02,21.171932220458984,21.25336265563965,19.950475692749023,21.009077072143555,10.266761779785156,135083706,-0.007721766749614301,25.180578231811523,-0.007949046610553397,0.04861044467270076
2001-07-03,21.009077072143555,21.009077072143555,20.19477081298828,20.76478385925293,10.147377967834473,51577,-0.011696117733106083,24.9380952835083,-0.010494894856614813,0.04732638414549708
2001-07-04,20.76478385925293,20.76478385925293,19.624759674072266,19.624759674072266,9.59027099609375,127716,-0.056466450445157516,24.43322649002075,-0.020755002751333112,0.030095942217992385
